gob_offset,flag,uncomp_size,crc32,name,path,method
0x44e000,122,6978,0x855604fe,.\ps2\gfx\ui\lables\lbtn_12.igb,gfc_extracted\./ps2/gfx/ui/lables/lbtn_12.igb,crc
0x44e800,122,6966,0xe3e36bdc,.\ps2\gfx\ui\lables\lbtn_14.igb,gfc_extracted\./ps2/gfx/ui/lables/lbtn_14.igb,crc
0x44f000,122,6966,0xbc8eab7f,.\ps2\gfx\ui\lables\lbtn_18.igb,gfc_extracted\./ps2/gfx/ui/lables/lbtn_18.igb,crc
0x44f800,122,6966,0xda852a5f,.\ps2\gfx\ui\lables\lbtn_4.igb,gfc_extracted\./ps2/gfx/ui/lables/lbtn_4.igb,crc
0x450000,122,6966,0x2b065ed8,.\ps2\gfx\ui\lables\lbtn_6.igb,gfc_extracted\./ps2/gfx/ui/lables/lbtn_6.igb,crc
0x450800,122,6966,0xc768329d,.\ps2\gfx\ui\lables\lbtn_8.igb,gfc_extracted\./ps2/gfx/ui/lables/lbtn_8.igb,crc
0x451000,122,6966,0x310e35b4,.\ps2\gfx\ui\pedestal.igb,gfc_extracted\./ps2/gfx/ui/pedestal.igb,crc
0x451800,122,17244,0xa8d529f5,.\ps2\gfx\ui\saphire2.igb,gfc_extracted\./ps2/gfx/ui/saphire2.igb,crc
0x453800,122,50872,0x4d378b9c,.\ps2\gfx\ui\trophychars\cocol1.igb,gfc_extracted\./ps2/gfx/ui/trophychars/cocol1.igb,crc
0x458000,122,65536,0x6b645bb,,gfc_extracted\block_00265\block_00265.bin,content
0x45c000,122,65536,0x8225cbe3,,gfc_extracted\block_00266\block_00266.bin,content
0x464000,122,65536,0x2c8c8d82,,gfc_extracted\block_00267\block_00267.bin,content
0x46a800,122,65536,0xff077fd0,,gfc_extracted\block_00268\block_00268.bin,content
0x476800,122,65536,0x24d86f46,,gfc_extracted\block_00269\block_00269.bin,content
0x483000,122,65536,0xe49a3aa1,,gfc_extracted\block_00270\block_00270.bin,content
0x490000,122,65536,0x47f5514d,,gfc_extracted\block_00271\block_00271.bin,content
0x49c800,122,65536,0x8b8c7bff,,gfc_extracted\block_00272\block_00272.csv,content
0x4a8800,122,65536,0x77953276,,gfc_extracted\block_00273\block_00273.bin,content
0x4aa800,122,29857,0xa43dde24,,gfc_extracted\block_00274\block_00274.bin,content
0x4ab000,122,5408,0xdd25b73a,.\ps2\audio\uicursr4.vag,gfc_extracted\./ps2/audio/uicursr4.vag,crc
0x4ac800,122,3392,0x9d05d691,.\ps2\audio\feui0042.vag,gfc_extracted\./ps2/audio/feui0042.vag,crc
0x4ad800,122,4784,0xaa74cc76,.\ps2\audio\ui_2devents.csv,gfc_extracted\./ps2/audio/ui_2devents.csv,crc
0x4ae800,122,2080,0xf2833912,.\ps2\audio\firebrst.vag,gfc_extracted\./ps2/audio/firebrst.vag,crc
0x4af000,122,27280,0x9fb9eb51,.\ps2\audio\crash2fx.vag,gfc_extracted\./ps2/audio/crash2fx.vag,crc
0x4b2800,122,12656,0xb44a7dad,.\ps2\audio\coco2fx.vag,gfc_extracted\./ps2/audio/coco2fx.vag,crc
0x4b4800,122,17776,0xe11e74c5,.\ps2\audio\ncrtx2fx.vag,gfc_extracted\./ps2/audio/ncrtx2fx.vag,crc
0x4b7000,122,14464,0x78d956c7,.\ps2\audio\nginfx2.vag,gfc_extracted\./ps2/audio/nginfx2.vag,crc
0x4b9000,122,36928,0x302dd05c,.\ps2\audio\tinyfx2.vag,gfc_extracted\./ps2/audio/tinyfx2.vag,crc
0x4c0800,122,65536,0x9e82ddf2,,gfc_extracted\block_00284\block_00284.bin,content
0x4ca000,122,64,0xce6f041,,gfc_extracted\block_00285\block_00285.bin,content
0x4ca800,122,30720,0x34a41d52,.\ps2\audio\coco3fx.vag,gfc_extracted\./ps2/audio/coco3fx.vag,crc
0x4d1000,122,31376,0xce423c5e,.\ps2\audio\crnch2fx.vag,gfc_extracted\./ps2/audio/crnch2fx.vag,crc
0x4d5000,122,36352,0x2528c6a8,.\ps2\audio\ncrtxc.vag,gfc_extracted\./ps2/audio/ncrtxc.vag,crc
0x4d8000,122,23040,0xc041bacb,.\ps2\audio\ngini1.vag,gfc_extracted\./ps2/audio/ngini1.vag,crc
0x4db800,122,24864,0xd2f7faa8,.\ps2\audio\tinyfx3.vag,gfc_extracted\./ps2/audio/tinyfx3.vag,crc
0x4e1000,122,13232,0x87323db4,.\ps2\audio\coco4fx.vag,gfc_extracted\./ps2/audio/coco4fx.vag,crc
0x4e3000,122,38976,0xa3d8736f,.\ps2\audio\crnchc.vag,gfc_extracted\./ps2/audio/crnchc.vag,crc
0x4e6000,122,38976,0x782afeef,.\ps2\audio\tinyfx4.vag,gfc_extracted\./ps2/audio/tinyfx4.vag,crc
0x4ec800,122,13120,0xbaf1ef1e,.\ps2\audio\wallheat.vag,gfc_extracted\./ps2/audio/wallheat.vag,crc
0x4ef800,48,67579,0x544e0756,,gfc_extracted\block_00295\block_00295.png,content
0x500000,48,67579,0xcc2d1263,,gfc_extracted\block_00296\block_00296.bin,content
0x510800,48,67579,0xde923450,,gfc_extracted\block_00297\block_00297.bin,content
0x521000,48,67579,0x83ab5bb0,,gfc_extracted\block_00298\block_00298.bin,content
0x531800,48,67579,0x6e0c5df1,,gfc_extracted\block_00299\block_00299.bin,content
0x542000,48,36859,0x4e6d8098,,gfc_extracted\block_00300\block_00300.bin,content
0x54b000,122,65536,0x5394838d,,gfc_extracted\block_00301\block_00301.png,content
0x55b000,122,32982,0x8fc35ab3,,gfc_extracted\block_00302\block_00302.bin,content
0x563800,122,171,0x8fda1564,.\ps2\gfx\hud\hangtime.igb,gfc_extracted\./ps2/gfx/hud/hangtime.igb,crc
0x564000,122,294,0x94c5be47,.\common\animations\earth2_anims.csv,gfc_extracted\./common/animations/earth2_anims.csv,crc
0x564800,122,207,0x611dc5b2,.\common\audio\earth1_3devents.csv,gfc_extracted\./common/audio/earth1_3devents.csv,crc
0x565000,122,300,0x53c2c508,.\common\audio\earth1_envpointsounds.csv,gfc_extracted\./common/audio/earth1_envpointsounds.csv,crc
0x565800,122,3157,0xb5be7d42,.\common\audio\earth1_envtubesounds.csv,gfc_extracted\./common/audio/earth1_envtubesounds.csv,crc
0x566000,122,2060,0xe2933956,.\common\audio\earth1_listenerregions.csv,gfc_extracted\./common/audio/earth1_listenerregions.csv,crc
0x566800,48,2043,0xf8ef4e70,,gfc_extracted\block_00309\block_00309.csv,content
0x567000,122,1963,0x156dff8d,.\common\audio\tracks_3devents.csv,gfc_extracted\./common/audio/tracks_3devents.csv,crc
0x567800,122,8259,0x43028930,.\common\audio\velorace_2devents.csv,gfc_extracted\./common/audio/velorace_2devents.csv,crc
0x568000,122,381,0xe53860bc,.\ps2\controls\buttonmaps.csv,gfc_extracted\./ps2/controls/buttonmaps.csv,crc
0x568800,122,361,0xd63524e3,.\common\camera\autocam.csv,gfc_extracted\./common/camera/autocam.csv,crc
0x569000,122,1028,0xb4944bd4,.\common\camera\chasecam.csv,gfc_extracted\./common/camera/chasecam.csv,crc
0x569800,122,9715,0xbd0b40d2,.\common\camera\chasecam2p.csv,gfc_extracted\./common/camera/chasecam2p.csv,crc
0x56a800,122,9716,0x3f3e74e6,.\common\camera\chasecamfar.csv,gfc_extracted\./common/camera/chasecamfar.csv,crc
0x56b800,122,9676,0xbf676549,.\common\camera\chasecamfar2p.csv,gfc_extracted\./common/camera/chasecamfar2p.csv,crc
0x56c800,122,9679,0xac626ee5,.\common\camera\chasecamreverse.csv,gfc_extracted\./common/camera/chasecamreverse.csv,crc
0x56d800,122,9671,0xa06a1e0,.\common\camera\chasecamreverse2p.csv,gfc_extracted\./common/camera/chasecamreverse2p.csv,crc
0x56e800,122,9672,0x8e85ddc8,.\common\camera\chasecamreversefar.csv,gfc_extracted\./common/camera/chasecamreversefar.csv,crc
0x56f800,122,9671,0x4cfc2ca1,.\common\camera\chasecamreversefar2p.csv,gfc_extracted\./common/camera/chasecamreversefar2p.csv,crc
0x570800,122,9672,0xa02f143e,.\common\camera\staticcam.csv,gfc_extracted\./common/camera/staticcam.csv,crc
0x571800,122,285,0x48f8f11e,.\common\dda\adviser1_pathselection.csv,gfc_extracted\./common/dda/adviser1_pathselection.csv,crc
0x572000,122,785,0x88d289af,.\common\dda\aiweaponselection.csv,gfc_extracted\./common/dda/aiweaponselection.csv,crc
0x572800,122,8798,0xa367544b,.\common\dda\aiweaponusage.csv,gfc_extracted\./common/dda/aiweaponusage.csv,crc
0x573000,122,834,0x48e12e92,.\common\dda\aiwumpadispenser.csv,gfc_extracted\./common/dda/aiwumpadispenser.csv,crc
0x573800,122,830,0xc9b44208,.\common\dda\bignorm_pathselection.csv,gfc_extracted\./common/dda/bignorm_pathselection.csv,crc
0x574000,122,1028,0x9956028d,.\common\dda\difficulty.csv,gfc_extracted\./common/dda/difficulty.csv,crc
0x574800,122,2924,0xf74c87f,.\common\dda\dispersion.csv,gfc_extracted\./common/dda/dispersion.csv,crc
0x575000,122,477,0xa5936038,.\common\dda\disturbance.csv,gfc_extracted\./common/dda/disturbance.csv,crc
0x575800,122,1166,0xd7b089b5,.\common\dda\eventslog.csv,gfc_extracted\./common/dda/eventslog.csv,crc
0x576000,122,753,0xeaf22913,.\common\dda\playerweaponselection.csv,gfc_extracted\./common/dda/playerweaponselection.csv,crc
0x576800,122,18799,0x56b9e094,.\common\dda\playerweaponselection_battle.csv,gfc_extracted\./common/dda/playerweaponselection_battle.csv,crc
0x577800,122,1949,0x779b0fb1,.\common\dda\scrubber1_pathselection.csv,gfc_extracted\./common/dda/scrubber1_pathselection.csv,crc
0x578000,122,1630,0x9bd5ede0,.\common\fonts\all_fonts.png,gfc_extracted\./common/fonts/all_fonts.png,crc
0x578800,122,1766,0x479378e2,.\ps2\gfx\hud\8-bit_hud.png,gfc_extracted\./ps2/gfx/hud/8-bit_hud.png,crc
0x579000,122,379,0xbe7d7634,.\common\gfx\sfx\hub1_hhf.csv,gfc_extracted\./common/gfx/sfx/hub1_hhf.csv,crc
0x579800,122,65536,0x9a04c42b,,gfc_extracted\block_00338\block_00338.bin,content
0x583000,122,55393,0xd2f1acdd,,gfc_extracted\block_00339\block_00339.bin,content
0x589800,122,1746,0xaf7d935e,.\common\hud\arcade2.csv,gfc_extracted\./common/hud/arcade2.csv,crc
0x58a000,122,3418,0x86d26b1d,.\common\hud\postrace_base.csv,gfc_extracted\./common/hud/postrace_base.csv,crc
0x58a800,122,1441,0x6205017a,.\common\load\arena1.png,gfc_extracted\./common/load/arena1.png,crc
0x58b000,122,262,0x8cb7837d,.\common\physics\kpbase.csv,gfc_extracted\./common/physics/kpbase.csv,crc
0x58b800,122,2649,0xb76555a6,.\common\ui\backconf.csv,gfc_extracted\./common/ui/backconf.csv,crc
0x58c000,122,65536,0xbe6dab03,,gfc_extracted\block_00345\block_00345.bin,content
0x58e000,122,60908,0x2922294e,,gfc_extracted\block_00346\block_00346.bin,content
0x58f800,122,1061,0x6dbe799e,.\common\ui\introigb.csv,gfc_extracted\./common/ui/introigb.csv,crc
0x590000,122,2147,0xa9978969,.\common\weapons\bowlingbomb.csv,gfc_extracted\./common/weapons/bowlingbomb.csv,crc
0x590800,122,1728,0x54b51490,.\common\weapons\cleaningfluid.csv,gfc_extracted\./common/weapons/cleaningfluid.csv,crc
0x591000,122,98,0xd93bc91e,.\common\weapons\freezingmine.csv,gfc_extracted\./common/weapons/freezingmine.csv,crc
0x591800,122,678,0x571e029c,.\common\weapons\fx.csv,gfc_extracted\./common/weapons/fx.csv,crc
0x592000,122,1635,0x913cbe78,.\common\weapons\homingmissile.csv,gfc_extracted\./common/weapons/homingmissile.csv,crc
0x592800,122,2802,0x558d2045,.\common\weapons\invincibilitymask.csv,gfc_extracted\./common/weapons/invincibilitymask.csv,crc
0x593000,122,798,0x9db9c3ab,.\common\weapons\mimecube.csv,gfc_extracted\./common/weapons/mimecube.csv,crc
0x593800,122,91,0x104f9f7d,.\common\weapons\powershield.csv,gfc_extracted\./common/weapons/powershield.csv,crc
0x594000,122,244,0xbfa32559,.\common\weapons\redeye.csv,gfc_extracted\./common/weapons/redeye.csv,crc
0x594800,122,542,0x3db92545,.\common\weapons\rollingbrush.csv,gfc_extracted\./common/weapons/rollingbrush.csv,crc
0x595000,122,1421,0x751ed7b0,.\common\weapons\spikeyfruit.csv,gfc_extracted\./common/weapons/spikeyfruit.csv,crc
0x595800,122,374,0x81547cd2,.\common\weapons\staticshock.csv,gfc_extracted\./common/weapons/staticshock.csv,crc
0x596000,122,474,0x5127c9dc,.\common\weapons\team.csv,gfc_extracted\./common/weapons/team.csv,crc
0x596800,122,1000,0x18755d6,.\common\weapons\teethstrip.csv,gfc_extracted\./common/weapons/teethstrip.csv,crc
0x597000,122,239,0x8d60aec8,.\common\weapons\timebubble.csv,gfc_extracted\./common/weapons/timebubble.csv,crc
0x597800,122,391,0xeb2824af,.\common\weapons\tntcrate.csv,gfc_extracted\./common/weapons/tntcrate.csv,crc
0x598000,122,584,0xa0333003,.\common\weapons\tornado.csv,gfc_extracted\./common/weapons/tornado.csv,crc
0x598800,122,2664,0xf05cc319,.\common\weapons\turboboost.csv,gfc_extracted\./common/weapons/turboboost.csv,crc
0x599000,122,145,0xcc297d08,.\common\weapons\voodoodoll.csv,gfc_extracted\./common/weapons/voodoodoll.csv,crc
0x599800,122,724,0x57599c1,.\common\weapons\windupjaw.csv,gfc_extracted\./common/weapons/windupjaw.csv,crc
0x59a000,122,1628,0xbd7fb7a1,.\gob-prof.dat,gfc_extracted\./gob-prof.dat,crc
0x59a800,122,65536,0xb221c63a,,gfc_extracted\block_00369\block_00369.bin,content
0x59c800,122,65536,0xb2e057d5,,gfc_extracted\block_00370\block_00370.bin,content
0x59f800,122,65536,0xd239a2fa,,gfc_extracted\block_00371\block_00371.bin,content
0x5a4800,122,65536,0xd65dc734,,gfc_extracted\block_00372\block_00372.csv,content
0x5aa800,122,65536,0x40a2573a,,gfc_extracted\block_00373\block_00373.bin,content
0x5b2000,122,65536,0x7558a07,,gfc_extracted\block_00374\block_00374.bin,content
0x5b8800,122,65536,0xc2116c72,,gfc_extracted\block_00375\block_00375.bin,content
0x5c2000,122,65536,0x53e9003c,,gfc_extracted\block_00376\block_00376.bin,content
0x5c9000,122,65536,0xf794c670,,gfc_extracted\block_00377\block_00377.bin,content
0x5ce000,122,65536,0x46c96428,,gfc_extracted\block_00378\block_00378.bin,content
0x5d6000,122,65536,0x53051377,,gfc_extracted\block_00379\block_00379.bin,content
0x5de000,122,65536,0x5a9cd8fa,,gfc_extracted\block_00380\block_00380.bin,content
0x5e7800,122,65536,0xcc61098d,,gfc_extracted\block_00381\block_00381.bin,content
0x5ef800,122,65536,0xec26ae51,,gfc_extracted\block_00382\block_00382.bin,content
0x5f5000,122,65536,0x7d8c695,,gfc_extracted\block_00383\block_00383.bin,content
0x5fb000,122,65536,0xff361373,,gfc_extracted\block_00384\block_00384.bin,content
0x604000,122,65536,0xb2e29bdd,,gfc_extracted\block_00385\block_00385.bin,content
0x60b000,122,65536,0x201c3f1,,gfc_extracted\block_00386\block_00386.bin,content
0x612000,122,65536,0xad9192bf,,gfc_extracted\block_00387\block_00387.bin,content
0x619800,122,65536,0xf55c173f,,gfc_extracted\block_00388\block_00388.bin,content
0x61e000,122,65536,0x4f45a959,,gfc_extracted\block_00389\block_00389.bin,content
0x623800,122,65536,0xe3628890,,gfc_extracted\block_00390\block_00390.bin,content
0x62c800,122,65536,0x35e3fe8f,,gfc_extracted\block_00391\block_00391.bin,content
0x636000,122,65536,0xefe44041,,gfc_extracted\block_00392\block_00392.bin,content
0x63d000,122,65536,0xd8603378,,gfc_extracted\block_00393\block_00393.bin,content
0x641000,122,65536,0xf7c7f822,,gfc_extracted\block_00394\block_00394.bin,content
0x648800,122,65536,0x41cf4140,,gfc_extracted\block_00395\block_00395.bin,content
0x650000,122,65536,0xcb507314,,gfc_extracted\block_00396\block_00396.bin,content
0x659800,122,65536,0xa50ae997,,gfc_extracted\block_00397\block_00397.bin,content
0x661000,122,65536,0xc51fb5af,,gfc_extracted\block_00398\block_00398.bin,content
0x666800,122,65536,0x44a33436,,gfc_extracted\block_00399\block_00399.bin,content
0x66c800,122,65536,0x77a3bfc5,,gfc_extracted\block_00400\block_00400.bin,content
0x674800,122,65536,0xb80514c5,,gfc_extracted\block_00401\block_00401.bin,content
0x67b800,122,65536,0xce66d277,,gfc_extracted\block_00402\block_00402.bin,content
0x682000,122,65536,0x89249b7f,,gfc_extracted\block_00403\block_00403.bin,content
0x687800,122,65536,0xf0eb8d93,,gfc_extracted\block_00404\block_00404.bin,content
0x68f800,122,65536,0x34e6d772,,gfc_extracted\block_00405\block_00405.bin,content
0x696800,122,62444,0x666cb83b,,gfc_extracted\block_00406\block_00406.bin,content
0x69d000,122,22232,0x5a2ab1af,.\common\gfx\tracks\earth1_levelinfo_ranking.csv,gfc_extracted\./common/gfx/tracks/earth1_levelinfo_ranking.csv,crc
0x6a0800,122,65536,0xb726ee32,,gfc_extracted\block_00408\block_00408.bin,content
0x6a2800,122,65536,0xf4935299,,gfc_extracted\block_00409\block_00409.bin,content
0x6a5800,122,65536,0x7d0c0917,,gfc_extracted\block_00410\block_00410.bin,content
0x6aa800,122,65536,0x209912ca,,gfc_extracted\block_00411\block_00411.bin,content
0x6b2800,122,65536,0x34354891,,gfc_extracted\block_00412\block_00412.bin,content
0x6b9800,122,65536,0xc916665,,gfc_extracted\block_00413\block_00413.bin,content
0x6c0000,122,18746,0xc10269ce,,gfc_extracted\block_00414\block_00414.bin,content
0x6c2800,122,65536,0x5154163c,,gfc_extracted\block_00415\block_00415.bin,content
0x6c4800,122,65536,0x6fa8121d,,gfc_extracted\block_00416\block_00416.bin,content
0x6c7800,122,65536,0xac019fb7,,gfc_extracted\block_00417\block_00417.bin,content
0x6cb800,122,65536,0xc4d63fdf,,gfc_extracted\block_00418\block_00418.bin,content
0x6d3800,122,65536,0x7cb5670,,gfc_extracted\block_00419\block_00419.bin,content
0x6d9000,122,65536,0x7e989067,,gfc_extracted\block_00420\block_00420.bin,content
0x6e1000,122,29782,0xc6787238,,gfc_extracted\block_00421\block_00421.bin,content
0x6e4800,122,65536,0x5b25656b,,gfc_extracted\block_00422\block_00422.bin,content
0x6e7000,122,65536,0xa14bde9f,,gfc_extracted\block_00423\block_00423.bin,content
0x6eb800,122,65536,0x4a23d0ba,,gfc_extracted\block_00424\block_00424.bin,content
0x6f1800,122,65536,0x8d288efc,,gfc_extracted\block_00425\block_00425.bin,content
0x6f9000,122,39106,0xc3325395,,gfc_extracted\block_00426\block_00426.bin,content
0x6fd000,122,63752,0xc5d91911,.\ps2\gfx\chars\ncortex.igb,gfc_extracted\./ps2/gfx/chars/ncortex.igb,crc
0x701000,122,65536,0x7264ec7c,,gfc_extracted\block_00428\block_00428.bin,content
0x703800,122,65536,0x1ed35bf1,,gfc_extracted\block_00429\block_00429.bin,content
0x706800,122,65536,0x50a4e463,,gfc_extracted\block_00430\block_00430.bin,content
0x70e800,122,65536,0x65713da7,,gfc_extracted\block_00431\block_00431.bin,content
0x713000,122,65536,0xed8833c3,,gfc_extracted\block_00432\block_00432.bin,content
0x71b800,122,12142,0xcb46b1fa,,gfc_extracted\block_00433\block_00433.bin,content
0x71d000,122,65536,0xc0a14f7,,gfc_extracted\block_00434\block_00434.bin,content
0x71f800,122,65536,0x6c80b1ca,,gfc_extracted\block_00435\block_00435.bin,content
0x724800,122,65536,0x1db50dc3,,gfc_extracted\block_00436\block_00436.bin,content
0x72b800,122,65536,0x88cabff9,,gfc_extracted\block_00437\block_00437.bin,content
0x733800,122,30214,0xe4108a23,,gfc_extracted\block_00438\block_00438.bin,content
0x735000,122,5968,0xefb8c091,.\ps2\gfx\chars\tekneeboss.igb,gfc_extracted\./ps2/gfx/chars/tekneeboss.igb,crc
0x735800,122,65536,0xa11e64cf,,gfc_extracted\block_00440\block_00440.bin,content
0x738000,122,65536,0x75fd9b3b,,gfc_extracted\block_00441\block_00441.bin,content
0x73b000,122,65536,0xd24d4a16,,gfc_extracted\block_00442\block_00442.bin,content
0x741800,122,65536,0x8d303000,,gfc_extracted\block_00443\block_00443.bin,content
0x747800,122,65536,0xec5b39c7,,gfc_extracted\block_00444\block_00444.bin,content
0x74e000,122,24450,0x6d047d16,,gfc_extracted\block_00445\block_00445.bin,content
0x751000,122,65536,0x49ef9e9a,,gfc_extracted\block_00446\block_00446.bin,content
0x753000,122,65536,0xc890dcbf,,gfc_extracted\block_00447\block_00447.bin,content
0x756000,122,65536,0x2b76328c,,gfc_extracted\block_00448\block_00448.bin,content
0x75c800,122,65536,0x4353683d,,gfc_extracted\block_00449\block_00449.bin,content
0x765000,122,65536,0x75beb2b9,,gfc_extracted\block_00450\block_00450.bin,content
0x76a000,122,49702,0x1025fb23,,gfc_extracted\block_00451\block_00451.bin,content
0x76f000,122,65536,0x117be52,,gfc_extracted\block_00452\block_00452.bin,content
0x771000,122,65536,0x3752d579,,gfc_extracted\block_00453\block_00453.bin,content
0x774000,122,65536,0x5ae9bbc9,,gfc_extracted\block_00454\block_00454.bin,content
0x77a800,122,65536,0x28a0c14f,,gfc_extracted\block_00455\block_00455.bin,content
0x782000,122,65536,0x6f809864,,gfc_extracted\block_00456\block_00456.bin,content
0x788800,122,53126,0xff97d90d,,gfc_extracted\block_00457\block_00457.bin,content
0x78f000,122,14198,0x3c328e19,.\ps2\gfx\karts\boss.igb,gfc_extracted\./ps2/gfx/karts/boss.igb,crc
0x790800,122,65536,0x3e9a28fc,,gfc_extracted\block_00459\block_00459.bin,content
0x794800,122,65536,0x7758f0f6,,gfc_extracted\block_00460\block_00460.bin,content
0x79b800,122,48516,0x3cf54061,,gfc_extracted\block_00461\block_00461.bin,content
0x79f800,122,65536,0x50212406,,gfc_extracted\block_00462\block_00462.bin,content
0x7a4000,122,65536,0x8e6431bf,,gfc_extracted\block_00463\block_00463.bin,content
0x7a9800,122,60772,0x7c93dbf6,,gfc_extracted\block_00464\block_00464.bin,content
0x7af000,122,65536,0xd8438e61,,gfc_extracted\block_00465\block_00465.bin,content
0x7b4000,122,65536,0x74e290d9,,gfc_extracted\block_00466\block_00466.bin,content
0x7bb000,122,54028,0xc3900fe1,,gfc_extracted\block_00467\block_00467.bin,content
0x7c0000,122,65536,0x59ab6780,,gfc_extracted\block_00468\block_00468.bin,content
0x7c4800,122,65536,0xbf43e849,,gfc_extracted\block_00469\block_00469.csv,content
0x7ca800,122,42780,0x25f66787,,gfc_extracted\block_00470\block_00470.bin,content
0x7ce800,122,20226,0x64db34db,.\ps2\gfx\karts\sfx\boost_boss.igb,gfc_extracted\./ps2/gfx/karts/sfx/boost_boss.igb,crc
0x7d1000,122,42846,0x18becbd1,.\ps2\gfx\karts\sfx\maglev_crash.igb,gfc_extracted\./ps2/gfx/karts/sfx/maglev_crash.igb,crc
0x7d4800,122,31810,0x9b213beb,.\ps2\gfx\mptracks\arena1.igb,gfc_extracted\./ps2/gfx/mptracks/arena1.igb,crc
0x7d8800,122,63784,0x4ac66ade,.\ps2\gfx\powerups\crate_nitro.igb,gfc_extracted\./ps2/gfx/powerups/crate_nitro.igb,crc
0x7dd800,122,53556,0xba5f651d,.\ps2\gfx\powerups\crate_question.igb,gfc_extracted\./ps2/gfx/powerups/crate_question.igb,crc
0x7e1800,122,53556,0x513d285b,.\ps2\gfx\powerups\crate_switch.igb,gfc_extracted\./ps2/gfx/powerups/crate_switch.igb,crc
0x7e6000,122,63784,0xf69c60b7,.\ps2\gfx\powerups\crate_tnt.igb,gfc_extracted\./ps2/gfx/powerups/crate_tnt.igb,crc
0x7eb000,122,65536,0x30e0e663,,gfc_extracted\block_00478\block_00478.bin,content
0x7f0000,122,27216,0xa41cd48b,,gfc_extracted\block_00479\block_00479.bin,content
0x7f2000,122,63780,0x632ccf7b,.\ps2\gfx\powerups\icecube.igb,gfc_extracted\./ps2/gfx/powerups/icecube.igb,crc
0x7f7000,122,12524,0x7bc5bfe7,.\ps2\gfx\powerups\mask_aku.igb,gfc_extracted\./ps2/gfx/powerups/mask_aku.igb,crc
