address,name,symbol,module,status,args,return_kind,accesses,calls,jalr,consts,ptr_derefs,float,cop2,simd,confidence
0x004b3da8,0x004b3da8,0x004b3da8,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x004b3df0;0x004b3e78;0x004b3f00,0,,0,0,0,0,0.45
0x004b3df0,0x004b3df0,0x004b3df0,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x004a35b8;0x004b2ff0;0x004b3e70,0,sz 0x8,0,0,0,0,0.45
0x004b3e78,0x004b3e78,0x004b3e78,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x004a3578;0x004b2fc0;0x004b3ef8,0,sz 0x8,0,0,0,0,0.45
0x004b3f08,0x004b3f08,0x004b3f08,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x004b3f38,0,sz 0x2940;sz 0x1cc0,0,0,0,0,0.45
0x004b3f38,0x004b3f38,0x004b3f38,,stub_code,a0=int;a1=ptr;a2=int;a3=int,int,a1+0x0:4,0x004a27d0;0x004b3fb0,0,sz 0x4;sz 0x10,0,0,0,0,0.60
0x004b3fb0,0x004b3fb0,0x004b3fb0,,stub_code,a0=ptr;a1=int;a2=int;a3=-,void,a0+0x0:4;a0+0x4:4;a0+0xc:4,,0,,0,0,0,0,0.50
0x004b4018,0x004b4018,0x004b4018,,stub_code,a0=-;a1=int;a2=-;a3=-,void,,,0,lui 0xff000000,0,0,0,0,0.45
0x004b40b0,0x004b40b0,0x004b40b0,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x004b09a0;0x004b4108;0x004b41d0;0x004b4258,0,,0,0,0,0,0.45
0x004b4108,0x004b4108,0x004b4108,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x004a35b8;0x004b2ff0;0x004b4188,0,,0,0,0,0,0.45
0x004b4188,0x004b4188,0x004b4188,,stub_code,a0=int;a1=int;a2=int;a3=int,int,,0x004b09a0;0x004b2720,0,,0,0,0,0,0.55
0x004b41d0,0x004b41d0,0x004b41d0,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x004a3578;0x004b2fc0;0x004b4250,0,,0,0,0,0,0.45
0x004b4290,0x004b4290,0x004b4290,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x004a3490;0x004b22a8,0,lui 0xff000000,0,0,0,0,0.45
0x004b4348,0x004b4348,0x004b4348,,stub_code,a0=ptr;a1=int;a2=-;a3=-,void,a0+0x1c48:4,,0,,0,0,0,0,0.50
0x004b4390,0x004b4390,0x004b4390,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x004b4370;0x004b45b0,0,lui 0x720000;sz 0x3ee4;sz 0x3ed0;sz 0x3ed8,0,0,0,0,0.45
0x004b4420,0x004b4420,0x004b4420,,stub_code,a0=int;a1=-;a2=-;a3=-,ptr,,,0,lui 0x720000;sz 0x3ee4;sz 0x3ed8,0,0,0,0,0.45
0x004b4468,0x004b4468,0x004b4468,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x004b4598;0x004b4600,0,sz 0x3ed8;lui 0x720000,0,0,0,0,0.45
0x004b4530,0x004b4530,0x004b4530,,stub_code,a0=int;a1=int;a2=int;a3=int,ptr,,0x004b4580,0,lui 0x720000;sz 0x3ed8,0,0,0,0,0.55
0x004b45b0,0x004b45b0,0x004b45b0,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x004b4580,0,sz 0x10,0,0,0,0,0.45
0x004b4610,0x004b4610,0x004b4610,,stub_code,a0=int;a1=int;a2=int;a3=int,ptr,,0x004b4658,0,,0,0,0,0,0.55
0x004b4680,0x004b4680,0x004b4680,,stub_code,a0=int;a1=int;a2=int;a3=int,ptr,,0x00428748;0x004b4600;0x004b4a68,0,sz 0x20;lui 0x6b0000;sz 0x18,0,0,0,0,0.55
0x004b4770,0x004b4770,0x004b4770,,stub_code,a0=ptr;a1=int;a2=int;a3=int,ptr,a0+0x4:4,0x004b4610;0x004b48b0,0,mask 0xff,0,0,0,0,0.60
0x004b47e0,0x004b47e0,0x004b47e0,,stub_code,a0=int;a1=int;a2=int;a3=int,ptr,,0x004b50d0;0x004b58d0;0x004b5910;0x004b5950,0,mask 0xff;sz 0xe0;sz 0xc0,0,0,0,0,0.55
0x004b48f8,0x004b48f8,0x004b48f8,,stub_code,a0=ptr;a1=int;a2=int;a3=int,int,a0+0x4:4,0x00428998;0x004b4610,0,sz 0x40,0,0,0,1,0.65
0x004b4968,0x004b4968,0x004b4968,,stub_code,a0=ptr;a1=int;a2=int;a3=int,int,a0+0x4:4p;a0+0x54:4;a0+0x57:4,0x00428998;0x004b4610,0,,2,0,0,1,0.75
0x004b49d8,0x004b49d8,0x004b49d8,,stub_code,a0=ptr;a1=int;a2=int;a3=int,int,a0+0x4:4,0x00428998;0x004b4658,0,sz 0x60,0,0,0,1,0.65
0x004b4a68,0x004b4a68,0x004b4a68,,stub_code,a0=int;a1=int;a2=int;a3=int,ptr,,0x004b49d8;0x004b4ca8,0,,0,0,0,0,0.55
0x004b4ab8,0x004b4ab8,0x004b4ab8,,stub_code,a0=ptr;a1=int;a2=int;a3=int,int,a0+0x4:4,0x00428998;0x004b4610,0,sz 0xe0,0,0,0,1,0.65
0x004b4b88,0x004b4b88,0x004b4b88,,stub_code,a0=ptr;a1=int;a2=int;a3=int,ptr,a0+0x4:4,0x004b4610,0,sz 0x80,0,0,0,0,0.60
0x004b4bd0,0x004b4bd0,0x004b4bd0,,stub_code,a0=ptr;a1=int;a2=int;a3=int,ptr,a0+0x4:4,0x004b4610,0,sz 0x80,0,0,0,0,0.60
0x004b4c18,0x004b4c18,0x004b4c18,,stub_code,a0=ptr;a1=int;a2=int;a3=int,ptr,a0+0x4:4,0x004b4610,0,sz 0x80,0,0,0,0,0.60
0x004b4c60,0x004b4c60,0x004b4c60,,stub_code,a0=ptr;a1=int;a2=int;a3=int,ptr,a0+0x4:4,0x004b4610,0,sz 0x80,0,0,0,0,0.60
0x004b4ca8,0x004b4ca8,0x004b4ca8,,stub_code,a0=int;a1=int;a2=int;a3=int,int,,0x0042f5b8;0x004b4d08,0,lui 0x6b0000;sz 0x4,0,0,0,0,0.55
0x004b4d90,0x004b4d90,0x004b4d90,,stub_code,a0=ptr;a1=int;a2=int;a3=int,ptr,a0+0x4:4,0x004b4610,0,sz 0xb0,0,0,0,0,0.60
0x004b4dd8,0x004b4dd8,0x004b4dd8,,stub_code,a0=ptr;a1=int;a2=int;a3=int,ptr,a0+0x4:4,0x004b4610,0,sz 0xb0,0,0,0,0,0.60
0x004b4e20,0x004b4e20,0x004b4e20,,stub_code,a0=ptr;a1=int;a2=int;a3=int,ptr,a0+0x4:4,0x004b4610,0,sz 0xb0,0,0,0,0,0.60
0x004b4e68,0x004b4e68,0x004b4e68,,stub_code,a0=ptr;a1=int;a2=int;a3=int,ptr,a0+0x4:4,0x004b4610,0,sz 0xb0,0,0,0,0,0.60
0x004b4eb0,0x004b4eb0,0x004b4eb0,,stub_code,a0=int;a1=int;a2=int;a3=int,ptr,,0x004b4610,0,sz 0xb0,0,0,0,0,0.55
0x004b4f18,0x004b4f18,0x004b4f18,,stub_code,a0=ptr;a1=int;a2=int;a3=int,ptr,a0+0x4:4,0x004b4610,0,sz 0xb0,0,0,0,0,0.60
0x004b4f60,0x004b4f60,0x004b4f60,,stub_code,a0=ptr;a1=int;a2=int;a3=int,ptr,a0+0x4:4,0x004b4610,0,sz 0xb0,0,0,0,0,0.60
0x004b4fa8,0x004b4fa8,0x004b4fa8,,stub_code,a0=ptr;a1=int;a2=int;a3=int,ptr,a0+0x4:4,0x004b4610,0,sz 0xb0,0,0,0,0,0.60
0x004b4ff0,0x004b4ff0,0x004b4ff0,,stub_code,a0=int;a1=int;a2=int;a3=int,int,,0x00428998;0x004b50d0,0,mask 0xff,0,0,0,1,0.60
0x004b5060,0x004b5060,0x004b5060,,stub_code,a0=int;a1=int;a2=int;a3=int,int,,0x00428998;0x004b50d0,0,mask 0xff,0,0,0,1,0.60
0x004b50d0,0x004b50d0,0x004b50d0,,stub_code,a0=ptr;a1=int;a2=int;a3=int,ret,a0+0x4:4,0x004b4610,0,,0,0,0,0,0.50
0x004b5128,0x004b5128,0x004b5128,,stub_code,a0=int;a1=int;a2=int;a3=int,ptr,,0x004b50d0;0x004b5950,0,mask 0xff;sz 0xc0,0,0,0,0,0.55
0x004b5190,0x004b5190,0x004b5190,,stub_code,a0=int;a1=int;a2=int;a3=int,ptr,,0x004b50d0;0x004b5950,0,mask 0xff;sz 0xc0,0,0,0,0,0.55
0x004b5210,0x004b5210,0x004b5210,,stub_code,a0=int;a1=int;a2=int;a3=int,ptr,,0x004b50d0;0x004b5950,0,mask 0xff;sz 0xc0,0,0,0,0,0.55
0x004b5278,0x004b5278,0x004b5278,,stub_code,a0=int;a1=int;a2=int;a3=int,ptr,,0x004b50d0;0x004b5950,0,mask 0xff;sz 0xc0,0,0,0,0,0.55
0x004b52e0,0x004b52e0,0x004b52e0,,stub_code,a0=int;a1=int;a2=int;a3=int,ptr,,0x004b50d0;0x004b5950,0,mask 0xff;sz 0xe0,0,0,0,0,0.55
0x004b5348,0x004b5348,0x004b5348,,stub_code,a0=int;a1=int;a2=int;a3=int,ptr,,0x004b50d0;0x004b5950,0,mask 0xff;sz 0xe0;mask 0xffffffff,0,0,0,0,0.55
0x004b53b8,0x004b53b8,0x004b53b8,,stub_code,a0=int;a1=int;a2=int;a3=int,ptr,,0x004b50d0;0x004b5950,0,mask 0xff;sz 0xe0;sz 0x1c;mask 0xfff,0,0,0,0,0.55
0x004b5460,0x004b5460,0x004b5460,,stub_code,a0=int;a1=int;a2=int;a3=int,ptr,,0x004b50d0;0x004b5860;0x004b5950,0,mask 0xff;sz 0xe0,0,0,0,0,0.55
0x004b54d0,0x004b54d0,0x004b54d0,,stub_code,a0=int;a1=int;a2=int;a3=int,int,,0x004b50d0;0x004b5910,0,mask 0xff,0,0,0,0,0.55
0x004b5538,0x004b5538,0x004b5538,,stub_code,a0=int;a1=int;a2=int;a3=int,int,,0x004b50d0;0x004b5910,0,mask 0xff,0,0,0,0,0.55
0x004b55a0,0x004b55a0,0x004b55a0,,stub_code,a0=int;a1=int;a2=int;a3=int,int,,0x004b50d0;0x004b5910,0,mask 0xff;mask 0x1,0,0,0,0,0.55
0x004b5610,0x004b5610,0x004b5610,,stub_code,a0=int;a1=int;a2=int;a3=int,int,,0x004b50d0;0x004b5910,0,mask 0xff,0,0,0,0,0.55
0x004b5680,0x004b5680,0x004b5680,,stub_code,a0=int;a1=int;a2=int;a3=int,int,,0x004b50d0;0x004b5910,0,mask 0xff,0,0,0,0,0.55
0x004b56e8,0x004b56e8,0x004b56e8,,stub_code,a0=int;a1=int;a2=int;a3=int,int,,0x004b50d0;0x004b5910,0,mask 0xff,0,0,0,0,0.55
0x004b5760,0x004b5760,0x004b5760,,stub_code,a0=int;a1=int;a2=int;a3=int,int,,0x004b50d0;0x004b5910,0,mask 0xff,0,0,0,0,0.55
0x004b57d8,0x004b57d8,0x004b57d8,,stub_code,a0=int;a1=int;a2=int;a3=int,int,,0x004b50d0;0x004b5910,0,mask 0xff,0,0,0,0,0.55
0x004b58d0,0x004b58d0,0x004b58d0,,stub_code,a0=int;a1=int;a2=int;a3=int,ptr,,0x004b5950,0,sz 0xc0,0,0,0,0,0.55
0x004b5910,0x004b5910,0x004b5910,,stub_code,a0=int;a1=int;a2=int;a3=int,ptr,,0x004b5950,0,sz 0xe0,0,0,0,0,0.55
0x004b5998,0x004b5998,0x004b5998,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x00428998,0,lui 0x680000;sz 0xa8;sz 0x8,0,0,0,0,0.45
0x004b59f8,0x004b59f8,0x004b59f8,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x004b5a50;0x004b5aa0,0,lui 0x680000,0,0,0,0,0.45
0x004b5af0,0x004b5af0,0x004b5af0,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x0048b270,0,sz 0x8,0,0,0,0,0.45
0x004b5b30,0x004b5b30,0x004b5b30,,stub_code,a0=-;a1=-;a2=int;a3=-,void,,,0,,0,0,0,0,0.45
0x004b5b90,0x004b5b90,0x004b5b90,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x004b5c90;0x004b86b0;0x004b86c0;0x004b88e0;0x004b8968,0,,0,0,0,0,0.45
0x004b5c90,0x004b5c90,0x004b5c90,,stub_code,a0=int;a1=int;a2=int;a3=int,unknown,,0x004b8270,0,lui 0x6b0000,0,0,0,0,0.45
0x004b5da8,0x004b5da8,0x004b5da8,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x004b60d0;0x004b6120;0x004b79e8;0x004b88b8,0,lui 0x6b0000;sz 0x4;sz 0x14;sz 0x24,0,0,0,0,0.45
0x004b60d0,0x004b60d0,0x004b60d0,,stub_code,a0=-;a1=ptr;a2=int;a3=int,unknown,a1+0x74:4,,0,,0,0,0,0,0.40
0x004b6120,0x004b6120,0x004b6120,,stub_code,a0=ptr;a1=int;a2=int;a3=int,ret,a0+0x4:4,0x004b8620,0,lui 0x6b0000,0,0,0,0,0.50
0x004b61d8,0x004b61d8,0x004b61d8,,stub_code,a0=ptr;a1=int;a2=int;a3=int,ret,a0+0x8:4,0x00484c08,0,sz 0x4;sz 0x24;sz 0x14,0,0,0,0,0.50
0x004b6270,0x004b6270,0x004b6270,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x00484c18;0x00484c20;0x004b5fe0;0x004b8670,0,sz 0x4;sz 0x14;sz 0x24,0,0,0,0,0.45
0x004b6388,0x004b6388,0x004b6388,,stub_code,a0=int;a1=int;a2=int;a3=int,unknown,,0x004b5c90;0x004b86a0;0x004b86a8,0,,0,0,0,0,0.45
0x004b6408,0x004b6408,0x004b6408,,stub_code,a0=int;a1=int;a2=int;a3=int,unknown,,0x004b5c90;0x004b79e8;0x004b86a0;0x004b86a8;0x004b88b8;0x004b88e0,0,lui 0x6b0000,0,0,0,0,0.45
0x004b6688,0x004b6688,0x004b6688,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x0048b130;0x0048b150;0x004b6120,0,sz 0x4,0,0,0,0,0.45
0x004b6760,0x004b6760,0x004b6760,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x0048b130;0x0048b968,0,sz 0x4,0,0,0,0,0.45
0x004b6860,0x004b6860,0x004b6860,,stub_code,a0=int;a1=int;a2=int;a3=ptr,ptr,a3+0x4:4,,0,lui 0x6b0000,0,0,0,0,0.50
0x004b68e8,0x004b68e8,0x004b68e8,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x0048b8b8,0,,0,0,0,0,0.45
0x004b6930,0x004b6930,0x004b6930,,stub_code,a0=int;a1=int;a2=int;a3=int,unknown,,0x004b8270,0,lui 0x6b0000,0,0,0,0,0.45
0x004b6a10,0x004b6a10,0x004b6a10,,stub_code,a0=int;a1=int;a2=int;a3=int,unknown,,0x004b79e8;0x004b88b8,0,lui 0x6b0000,0,0,0,0,0.45
0x004b6c00,0x004b6c00,0x004b6c00,,stub_code,a0=int;a1=int;a2=int;a3=ptr,ptr,a3+0x4:4,,0,lui 0x6b0000,0,0,0,0,0.50
0x004b6c88,0x004b6c88,0x004b6c88,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x0048b018;0x0048b038;0x004b6120,0,sz 0x4,0,0,0,0,0.45
0x004b6d60,0x004b6d60,0x004b6d60,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x0048b018;0x0048ba78,0,sz 0x4,0,0,0,0,0.45
0x004b6e20,0x004b6e20,0x004b6e20,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x004b6ff8;0x004b86c0;0x004b88e0;0x004b8968,0,,0,0,0,0,0.45
0x004b6ee8,0x004b6ee8,0x004b6ee8,,stub_code,a0=int;a1=int;a2=int;a3=int,unknown,,0x004b6ff8;0x004b86a0;0x004b86a8,0,,0,0,0,0,0.45
0x004b6f68,0x004b6f68,0x004b6f68,,stub_code,a0=int;a1=int;a2=int;a3=int,unknown,,0x004b6ff8;0x004b8270;0x004b86a0;0x004b86a8;0x004b88e0,0,lui 0x6b0000,0,0,0,0,0.45
0x004b70b0,0x004b70b0,0x004b70b0,,stub_code,a0=int;a1=int;a2=int;a3=int,unknown,,0x004b79e8;0x004b88b8,0,lui 0x6b0000,0,0,0,0,0.45
0x004b7220,0x004b7220,0x004b7220,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x00484be8;0x0048b8b0;0x004b6120,0,sz 0x4;sz 0x14;sz 0x24,0,0,0,0,0.45
0x004b7330,0x004b7330,0x004b7330,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x00484bf0;0x004b6120;0x004b8270,0,lui 0x6b0000;sz 0x4;sz 0x24;sz 0x14,0,0,0,0,0.45
0x004b7558,0x004b7558,0x004b7558,,stub_code,a0=int;a1=int;a2=int;a3=int,unknown,,0x004b8270;0x004b96e8,0,lui 0x6b0000;sz 0x10;sz 0x18;sz 0x20;sz 0x8;sz 0x38,0,0,0,0,0.45
0x004b76e8,0x004b76e8,0x004b76e8,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x00484c28;0x00484c30;0x004b7988;0x004b79e8,0,sz 0x4;sz 0x14;sz 0x24;sz 0x20;sz 0x10,0,0,0,0,0.45
0x004b7878,0x004b7878,0x004b7878,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x00484c40;0x004b7988;0x004b79e8,0,sz 0x40;sz 0x4;sz 0x20;sz 0x10,0,0,0,0,0.45
0x004b7988,0x004b7988,0x004b7988,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x004b8620,0,lui 0x6b0000;sz 0x10;sz 0x18;sz 0x20;sz 0x70,0,0,0,0,0.45
0x004b79e8,0x004b79e8,0x004b79e8,,stub_code,a0=int;a1=int;a2=int;a3=int,ptr,,0x004b7b60,0,lui 0x6b0000;sz 0xa0,0,0,0,0,0.55
0x004b7b60,0x004b7b60,0x004b7b60,,stub_code,a0=ptr;a1=int;a2=int;a3=int,ret,a0+0x2c:4;a0+0x34:4,0x004b5b48,0,sz 0x64,0,0,0,0,0.50
0x004b7c18,0x004b7c18,0x004b7c18,,stub_code,a0=ptr;a1=ptr;a2=w;a3=-,unknown,a0+0x20:4;a0+0x38:4;a1+0x4c:4,,0,,0,0,0,0,0.45
0x004b7c38,0x004b7c38,0x004b7c38,,stub_code,a0=ptr;a1=ptr;a2=w;a3=-,unknown,a0+0x20:4;a0+0x38:4;a1+0x4c:4,,0,,0,0,0,0,0.45
0x004b7c58,0x004b7c58,0x004b7c58,,stub_code,a0=ptr;a1=int;a2=int;a3=w,int,a0+0x0:1;a0+0xf:1;a0+0x38:4,,0,lui 0x3f140000;sz 0x10;lui 0x4f000000;lui 0x80000000;sz 0xec,0,1,0,0,0.55
0x004b7d28,0x004b7d28,0x004b7d28,,stub_code,a0=ptr;a1=ptr;a2=w;a3=-,unknown,a0+0x2c:4;a0+0x38:4;a1+0x4c:4,,0,,0,0,0,0,0.45
0x004b7d48,0x004b7d48,0x004b7d48,,stub_code,a0=ptr;a1=ptr;a2=w;a3=-,unknown,a0+0x2c:4;a0+0x38:4;a1+0x4c:4,,0,,0,0,0,0,0.45
0x004b7d68,0x004b7d68,0x004b7d68,,stub_thunk,a0=ptr;a1=-;a2=-;a3=-,unknown,a0+0x38:4,,0,,0,0,0,0,0.20
0x004b7d80,0x004b7d80,0x004b7d80,,stub_thunk,a0=ptr;a1=-;a2=-;a3=-,unknown,a0+0x38:4,,0,,0,0,0,0,0.20
0x004b7d98,0x004b7d98,0x004b7d98,,stub_code,a0=int;a1=int;a2=int;a3=int,unknown,,0x004b96e8,0,lui 0x6b0000;sz 0x278,0,0,0,0,0.45
0x004b7e00,0x004b7e00,0x004b7e00,,stub_code,a0=int;a1=int;a2=int;a3=int,unknown,,0x004b96e8,0,lui 0x6b0000;sz 0x2a8,0,0,0,0,0.45
0x004b7e68,0x004b7e68,0x004b7e68,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x004b7f68;0x004b86b0;0x004b86c0;0x004b88e0;0x004b8968,0,,0,0,0,0,0.45
0x004b7f68,0x004b7f68,0x004b7f68,,stub_code,a0=int;a1=int;a2=int;a3=int,unknown,,0x004b8270,0,lui 0x6b0000;sz 0x2d8,0,0,0,0,0.45
0x004b8020,0x004b8020,0x004b8020,,stub_code,a0=int;a1=int;a2=int;a3=int,unknown,,0x004b79e8;0x004b88b8,0,lui 0x6b0000;sz 0x310,0,0,0,0,0.45
0x004b8170,0x004b8170,0x004b8170,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x004b6120;0x004b8268,0,sz 0x4;sz 0x14;sz 0x24,0,0,0,0,0.45
0x004b8278,0x004b8278,0x004b8278,,stub_code,a0=int;a1=int;a2=int;a3=int,ptr,,0x00484b30;0x004b5998;0x004b82f0;0x004b8300;0x004b89d8;0x004b8a68,0,lui 0x680000;lui 0x720000;sz 0x3ee8,0,0,0,0,0.55
0x004b8300,0x004b8300,0x004b8300,,stub_code,a0=int;a1=int;a2=int;a3=int,ptr,,0x00428998;0x00484b68;0x004b59f0;0x004b8660;0x004b89f0;0x004b8ac0,0,lui 0x680000;sz 0x4a8;sz 0x8,0,0,0,0,0.55
0x004b83b8,0x004b83b8,0x004b83b8,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x004b59f8;0x004b84d0;0x004b8520;0x004b85c0;0x004b85d0;0x004b8620;0x004b8ac8,0,lui 0x6b0000;sz 0x378;sz 0x3a8;lui 0x680000;sz 0x3c8,0,0,0,0,0.45
0x004b8520,0x004b8520,0x004b8520,,stub_code,a0=int;a1=int;a2=int;a3=int,int,,0x00428998,0,sz 0x90;sz 0xc00;sz 0x400;sz 0x800,0,0,0,0,0.55
0x004b85d0,0x004b85d0,0x004b85d0,,stub_code,a0=int;a1=int;a2=int;a3=int,ptr,,0x004b5ac8;0x004b8b80,0,lui 0x680000,0,0,0,0,0.55
0x004b8620,0x004b8620,0x004b8620,,stub_code,a0=w;a1=-;a2=int;a3=-,ret,,,1,lui 0x680000,0,0,0,0,0.45
0x004b86d8,0x004b86d8,0x004b86d8,,stub_code,a0=ptr;a1=int;a2=int;a3=int,ret,a0+0x38:4,0x004b8738,0,sz 0x64,0,0,0,0,0.50
0x004b8748,0x004b8748,0x004b8748,,stub_code,a0=int;a1=int;a2=int;a3=int,ptr,,0x00483318;0x004b8ba8,0,lui 0x6b0000;sz 0x10;sz 0x3e8;sz 0x3f0,0,0,0,0,0.55
0x004b8830,0x004b8830,0x004b8830,,stub_thunk,a0=ptr;a1=-;a2=-;a3=-,unknown,a0+0x20:4,,0,,0,0,0,0,0.20
0x004b8848,0x004b8848,0x004b8848,,stub_thunk,a0=ptr;a1=-;a2=-;a3=-,unknown,a0+0x20:4,,0,,0,0,0,0,0.20
0x004b8860,0x004b8860,0x004b8860,,stub_code,a0=ptr;a1=ptr;a2=-;a3=-,unknown,a0+0x20:4p;a0+0x2c:4;a1+0x4c:4,,0,,1,0,0,0,0.55
0x004b8898,0x004b8898,0x004b8898,,stub_code,a0=ptr;a1=-;a2=-;a3=-,void,a0+0x2c:4,,0,,0,0,0,0,0.50
0x004b8990,0x004b8990,0x004b8990,,stub_code,a0=int;a1=int;a2=int;a3=int,unknown,,0x00484b80,0,,0,0,0,0,0.45
0x004b89c0,0x004b89c0,0x004b89c0,,stub_code,a0=ptr;a1=-;a2=int;a3=-,void,a0+0x5c:4,,0,sz 0x58,0,0,0,0,0.50
0x004b8a28,0x004b8a28,0x004b8a28,,stub_code,a0=ptr;a1=w;a2=-;a3=-,unknown,a0+0x58:4;a0+0x5c:4,,0,sz 0x58,0,0,0,0,0.40
0x004b8a48,0x004b8a48,0x004b8a48,,stub_code,a0=ptr;a1=w;a2=-;a3=-,unknown,a0+0x58:4;a0+0x5c:4,,0,sz 0x58,0,0,0,0,0.40
0x004b8a68,0x004b8a68,0x004b8a68,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x00428998,0,lui 0x680000;sz 0x22c;sz 0x8,0,0,0,0,0.45
0x004b8ac8,0x004b8ac8,0x004b8ac8,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x004b8b20;0x004b8b70,0,lui 0x680000,0,0,0,0,0.45
0x004b8ba8,0x004b8ba8,0x004b8ba8,,stub_code,a0=ptr;a1=int;a2=int;a3=-,unknown,a0+0x8:4;a0+0xc:4;a0+0x10:4,,0,sz 0x8,0,0,0,0,0.40
0x004b8bd0,0x004b8bd0,0x004b8bd0,,stub_code,a0=int;a1=int;a2=int;a3=int,ptr,,0x00483318,0,lui 0x6b0000;sz 0x18;sz 0x28;sz 0x8;sz 0x400;sz 0x3f8,0,0,0,0,0.55
0x004b8ce8,0x004b8ce8,0x004b8ce8,,stub_code,a0=int;a1=int;a2=int;a3=int,ptr,,0x0042aac8;0x004b8df0,0,lui 0x6b0000;lui 0x7fff0000;mask 0xffffffff;sz 0x400;sz 0x410;sz 0x418,0,0,0,0,0.55
0x004b8df0,0x004b8df0,0x004b8df0,,stub_code,a0=ptr;a1=int;a2=int;a3=int,ptr,a0+0x28:4;a0+0x2c:4;a0+0x30:4,0x00483318,0,sz 0x28,0,0,0,0,0.60
0x004b8e70,0x004b8e70,0x004b8e70,,stub_code,a0=w;a1=int;a2=int;a3=ptr,int,a3+0x20:4;a3+0x24:4;a3+0x44:4;a3+0x380:4;a3+0x3c0:4,,0,sz 0x4;lui 0x7fff0000;mask 0xffffffff;sz 0x44;sz 0x380;lui 0x80000000,0,0,0,0,0.50
0x004b91e0,0x004b91e0,0x004b91e0,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x004b8ce8;0x004b9230,0,,0,0,0,0,0.45
0x004b9230,0x004b9230,0x004b9230,,stub_code,a0=ptr;a1=ptr;a2=ptr;a3=int,ret,a0+0x0:2;a0+0x3c:4f;a0+0x40:4f;a1+0x0:4;a2+0x0:2,0x003fad18;0x003fb150;0x003fb1a8;0x003fb210;0x003fb498;0x003fb748;0x003fb928;0x004b8e70;0x004b9728,0,sz 0x4;lui 0x6b0000;sz 0x200,0,1,0,0,0.65
0x004b9450,0x004b9450,0x004b9450,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x004b8ce8;0x004b94a0,0,,0,0,0,0,0.45
0x004b94a0,0x004b94a0,0x004b94a0,,stub_code,a0=ptr;a1=ptr;a2=int;a3=int,ptr,a0+0x40:4f;a1+0x0:4,0x004b8e70;0x004b9728,0,mask 0xffffffff;sz 0x400;lui 0x7fff0000;lui 0x4eff0000;lui 0x4b7f0000;lui 0x80000000,0,1,0,0,0.70
0x004b9638,0x004b9638,0x004b9638,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x004b8620;0x004b96a0,0,lui 0x6b0000;sz 0x448,0,1,0,0,0.50
0x004b9738,0x004b9738,0x004b9738,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x004b9788,0,lui 0x680000;lui 0x720000;sz 0x3ef0,0,0,0,0,0.45
0x004b97b8,0x004b97b8,0x004b97b8,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x00428b18;0x00429538;0x0042aa40;0x004b9848,0,lui 0x6b0000;sz 0x4b0;sz 0x8;sz 0x4;sz 0x4c0;sz 0x10,0,0,0,0,0.45
0x004b9848,0x004b9848,0x004b9848,,stub_code,a0=int;a1=int;a2=int;a3=int,ret,,0x00429538,0,lui 0x6b0000;sz 0x4e8;sz 0x500,0,0,0,1,0.50
